_id,lang,tln,cc,loc,p,tlt,plt,t,cr/$date,acr/$date,pln,flrs,f,uid
908247099795374080,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @mpparimal: #FuelDemand in #India fell 6.1% in the month of August this year, the most in 14 yrs; as floods hindered consumptio… ",2017-09-14T03:02:37.000Z,2009-06-30T05:55:15.000Z,76.97021,193,1e222211,52369430
908247152492560384,en,80.03853,IN,bihar,1wwwewewert,27.07982,27.07982,RT @vidyarthee: Happy to be back in my village in Bihar for few days &amp; find resilient people getting back to their normal lives aft… ,2017-09-14T03:02:50.000Z,2010-02-04T05:57:57.000Z,80.03853,10388,1e222211,111281931
908248068104921088,en,80.03853,IN,bihar,1wwwewewert,27.07982,27.07982,RT @vidyarthee: Happy to be back in my village in Bihar for few days &amp; find resilient people getting back to their normal lives aft… ,2017-09-14T03:06:28.000Z,2010-11-13T08:47:08.000Z,80.03853,3338,1e222211,215284118
908248946400563202,en,80.03853,IN,bihar,1wwwewewert,27.07982,27.07982,RT @vidyarthee: Happy to be back in my village in Bihar for few days &amp; find resilient people getting back to their normal lives aft… ,2017-09-14T03:09:57.000Z,2008-02-03T12:35:15.000Z,80.03853,700,1e222211,13015662
908250379820834817,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @mpparimal: #FuelDemand in #India fell 6.1% in the month of August this year, the most in 14 yrs; as floods hindered consumptio… ",2017-09-14T03:15:39.000Z,2017-06-21T04:34:15.000Z,76.97021,5,1e222211,877467189615276032
908250379854405632,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @mpparimal: #FuelDemand in #India fell 6.1% in the month of August this year, the most in 14 yrs; as floods hindered consumptio… ",2017-09-14T03:15:39.000Z,2017-06-21T04:39:58.000Z,76.97021,0,1e222211,877468627070402561
908250379866955776,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @mpparimal: #FuelDemand in #India fell 6.1% in the month of August this year, the most in 14 yrs; as floods hindered consumptio… ",2017-09-14T03:15:39.000Z,2017-03-06T07:27:08.000Z,76.97021,27,1e222211,838735197914947584
908250379925651457,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @mpparimal: #FuelDemand in #India fell 6.1% in the month of August this year, the most in 14 yrs; as floods hindered consumptio… ",2017-09-14T03:15:39.000Z,2017-06-21T04:43:21.000Z,76.97021,0,1e222211,877469481651511297
908250379929796608,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @mpparimal: #FuelDemand in #India fell 6.1% in the month of August this year, the most in 14 yrs; as floods hindered consumptio… ",2017-09-14T03:15:39.000Z,2017-06-21T04:10:58.000Z,76.97021,0,1e222211,877461329820266497
908250379950759937,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @mpparimal: #FuelDemand in #India fell 6.1% in the month of August this year, the most in 14 yrs; as floods hindered consumptio… ",2017-09-14T03:15:39.000Z,2017-08-03T05:33:29.000Z,76.97021,0,1e222211,893064774904291331
908250379959255040,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @mpparimal: #FuelDemand in #India fell 6.1% in the month of August this year, the most in 14 yrs; as floods hindered consumptio… ",2017-09-14T03:15:39.000Z,2017-03-06T07:48:59.000Z,76.97021,5,1e222211,838740696840417280
908250379967651841,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @mpparimal: #FuelDemand in #India fell 6.1% in the month of August this year, the most in 14 yrs; as floods hindered consumptio… ",2017-09-14T03:15:39.000Z,2017-04-12T07:35:22.000Z,76.97021,6,1e222211,852145619351339009
908250380965838850,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @mpparimal: #FuelDemand in #India fell 6.1% in the month of August this year, the most in 14 yrs; as floods hindered consumptio… ",2017-09-14T03:15:39.000Z,2017-04-12T00:10:43.000Z,76.97021,1,1e222211,852033720546582528
908250380965863424,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @mpparimal: #FuelDemand in #India fell 6.1% in the month of August this year, the most in 14 yrs; as floods hindered consumptio… ",2017-09-14T03:15:39.000Z,2017-06-21T03:56:56.000Z,76.97021,0,1e222211,877457799877349376
908250652135981056,en,72.29,IN,jalore,1wwwewewert,25.08,25.08,RT @SachinPilot: Floods in Raj hv claimed over 20 lives&amp;destroyed thousands of homes.Was in Barmer&amp;Jalore till late last night to me… ,2017-09-14T03:16:44.000Z,2017-07-18T06:38:55.000Z,72.29,81,1e222211,887283034877079554
908250890297110528,en,80.03853,IN,bihar,1wwwewewert,27.07982,27.07982,RT @vidyarthee: Happy to be back in my village in Bihar for few days &amp; find resilient people getting back to their normal lives aft… ,2017-09-14T03:17:41.000Z,2013-05-31T02:35:27.000Z,80.03853,341,1e222211,1471643569
908251159390912512,en,80.03853,IN,bihar,1wwwewewert,27.07982,27.07982,RT @vidyarthee: Happy to be back in my village in Bihar for few days &amp; find resilient people getting back to their normal lives aft… ,2017-09-14T03:18:45.000Z,2015-08-14T10:39:43.000Z,80.03853,4026,1e222211,3315155226
908251361636208640,en,79.44226,IN,china,1wwwewewert,29.40435,29.40435,"Got a question for you. Do you think this refugee horde floods Russia or China? No. Because if it did, what they would find waiting is DEATH",2017-09-14T03:19:33.000Z,2013-09-30T05:57:07.000Z,79.44226,5001,1e222211,1919790355
908251482570420224,en,80.03853,IN,bihar,1wwwewewert,27.07982,27.07982,RT @vidyarthee: Happy to be back in my village in Bihar for few days &amp; find resilient people getting back to their normal lives aft… ,2017-09-14T03:20:02.000Z,2015-04-16T01:51:51.000Z,80.03853,3795,1e222211,3159029288
908251510609510400,en,74,IN,maharashtra,1wwwewewert,18,18,"With five deaths in Maharashtra, dengue turns more lethal https://t.co/jDuNTHGjj1",2017-09-14T03:20:09.000Z,2011-06-28T09:00:04.000Z,74,360,1e222211,325571304
908252040358481920,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,Heavy Rain Causes #Floods In #Hyderabad | Live Update From #Mayuri_Marg 🌊 #India #洪水 https://t.co/QsbL4uQPO6 https://t.co/iEISFX6DIo,2017-09-14T03:22:15.000Z,2011-02-19T02:00:09.000Z,76.97021,660,1e222211,254427395
908252296986931200,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,Heavy Rains | #Musi_River Heavy #Floods at #Chaderghat | Live Updates| 🌊 #India #洪水 https://t.co/IkFzNZuDzI https://t.co/ZvhlpiilHj,2017-09-14T03:23:16.000Z,2011-02-19T02:00:09.000Z,76.97021,660,1e222211,254427395
908253167233761280,en,80.03853,IN,bihar,1wwwewewert,27.07982,27.07982,RT @vidyarthee: Happy to be back in my village in Bihar for few days &amp; find resilient people getting back to their normal lives aft… ,2017-09-14T03:26:44.000Z,2011-05-24T13:27:14.000Z,80.03853,524,1e222211,304572231
